"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4859","RT @lauramarano: Side note, Lady Gaga basically won the game already <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> #SuperBowl",FALSE,0,NA,2017-02-18 05:23:24,FALSE,NA,"832822805309829120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","candelacaputo16",646,TRUE,FALSE,NA,NA
"4860","RT @WWEPPorn: We only tweet #Football once a year... 

Here's for putting up with it <ed><U+00A0><U+00BC><ed><U+00BF><U+0086>

#SuperBowl #SB51 #RiseUp #SuperBowlChamps https://t…",FALSE,0,NA,2017-02-18 05:23:00,FALSE,NA,"832822702914289665",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AlexaBlissAss__",180,TRUE,FALSE,NA,NA
"4861","RT @SurvivorHealer: You know you're a HUGE fan of Gaga when you're raving about her #SuperBowl performance during a basketball game. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>

htt…",FALSE,0,NA,2017-02-18 05:22:32,FALSE,NA,"832822587461926912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","satanlovesgaga",81,TRUE,FALSE,NA,NA
"4862","RT @carlosgzz03: WOW!! @LadyGaga's #SuperBowl #HalftimeShow is officially the most watched musical event IN HISTORY! 
So proud of her! -ART…",FALSE,0,NA,2017-02-18 05:22:30,FALSE,NA,"832822577718517761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arm_lg",251,TRUE,FALSE,NA,NA
"4863","RT @carlosgzz03: WOW!! @LadyGaga's #SuperBowl #HalftimeShow is officially the most watched musical event IN HISTORY! 
So proud of her! -ART…",FALSE,0,NA,2017-02-18 05:21:58,FALSE,NA,"832822444599545856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattLeabeater",251,TRUE,FALSE,NA,NA
"4864","RT @EAE_LLC: WATCH PATRIOTIC VID!  E Alan Prods Presents, ""America The Beautiful - President #DonaldTrump"".  <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #MAGA  #Superbowl https://t…",FALSE,0,NA,2017-02-18 05:21:43,FALSE,NA,"832822380514811904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EAE_LLC",4,TRUE,FALSE,NA,NA
"4865","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:20:59,FALSE,NA,"832822197551058947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thesameinx",805,TRUE,FALSE,NA,NA
"4866","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:20:49,FALSE,NA,"832822155339513856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeckieGirl",805,TRUE,FALSE,NA,NA
"4867","RT @EW: .@LadyGaga's halftime show is the most-watched across all platforms in #SuperBowl history. https://t.co/3IKtNfChqm https://t.co/iUj…",FALSE,0,NA,2017-02-18 05:20:44,FALSE,NA,"832822135282401281",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rodgemack",463,TRUE,FALSE,NA,NA
"4868","RT @The_HelenKeller: Super Bowl last year vs. this year #SuperBowl https://t.co/7nMcP4OaEJ",FALSE,0,NA,2017-02-18 05:20:34,FALSE,NA,"832822092374605825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BaileeBurnett",8407,TRUE,FALSE,NA,NA
"4869","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:20:33,FALSE,NA,"832822087253426178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARTP0PM0NSTER_",805,TRUE,FALSE,NA,NA
"4870","RT @EW: Approximately 118 million viewers tuned in to watch Fox’s live broadcast of @ladygaga's #SuperBowl halftime show. https://t.co/xTqG…",FALSE,0,NA,2017-02-18 05:20:19,FALSE,NA,"832822029036318720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1960Md",89,TRUE,FALSE,NA,NA
"4871","The latest AdGuy's Advertising Daily! https://t.co/9W77TZaF6r #superbowl #sb51",FALSE,1,NA,2017-02-18 05:20:18,FALSE,NA,"832822024124895233",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","SouthsideAdguy",0,FALSE,FALSE,NA,NA
"4872","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:20:15,FALSE,NA,"832822010363408385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uegui",805,TRUE,FALSE,NA,NA
"4873","Custom designed supportive IV Therapy for Lyme's Disease sufferers https://t.co/psTx1IZ7IY  #Lymes #pain… https://t.co/xer3gAiKtG",FALSE,0,NA,2017-02-18 05:20:01,TRUE,NA,"832821954478485508",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialstartnews",0,FALSE,FALSE,NA,NA
"4874","Three #NFL teams poised for a #SuperBowl run:  https://t.co/2vNYvIijXl",FALSE,0,NA,2017-02-18 05:20:00,FALSE,NA,"832821949533388800",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SportsTalkFLA",1,FALSE,FALSE,NA,NA
"4875","RT @EW: Approximately 118 million viewers tuned in to watch Fox’s live broadcast of @ladygaga's #SuperBowl halftime show. https://t.co/xTqG…",FALSE,0,NA,2017-02-18 05:19:19,FALSE,NA,"832821777923444736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MC2PhotoLife",89,TRUE,FALSE,NA,NA
"4876","RT @shadowbane2009: Allright time to spice things up a bit here.<ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> Did someone say Super Bowl LI &amp; Knuckles?<ed><U+00A0><U+00BE><ed><U+00B4><U+00A3> #sonicboom #SONIC #SuperBowl…",FALSE,0,NA,2017-02-18 05:19:19,FALSE,NA,"832821777013280771",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Megaturtle1012",29,TRUE,FALSE,NA,NA
"4877","For #SuperBowl next year they should have either Rihanna, JLo, or Pitbull <ed><U+00A0><U+00BC><ed><U+00BF><U+0088><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,0,NA,2017-02-18 05:18:55,FALSE,NA,"832821676874268672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itshueyy",0,FALSE,FALSE,NA,NA
"4878","RT @OHHMYGAGAcom: #NOTICIA Lady Gaga rompe el record de Katy Perry haciendo el dato de mayor audiencia del #SuperBowl en su historia<U+25B6><U+FE0F> http…",FALSE,0,NA,2017-02-18 05:18:41,FALSE,NA,"832821616266469376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alguguma",97,TRUE,FALSE,NA,NA
"4879","RT @The_HelenKeller: Super Bowl last year vs. this year #SuperBowl https://t.co/7nMcP4OaEJ",FALSE,0,NA,2017-02-18 05:18:32,FALSE,NA,"832821580711464960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makiyaah",8407,TRUE,FALSE,NA,NA
"4880","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:18:29,FALSE,NA,"832821568304775168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malebeisel",805,TRUE,FALSE,NA,NA
"4881","RT @RapDirect_: The halftime show we really wanted to see. #SuperBowl  https://t.co/BRHbK1qpHd",FALSE,0,NA,2017-02-18 05:18:14,FALSE,NA,"832821506317099008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cmaugreen",902,TRUE,FALSE,NA,NA
"4882","RT @carlosgzz03: WOW!! @LadyGaga's #SuperBowl #HalftimeShow is officially the most watched musical event IN HISTORY! 
So proud of her! -ART…",FALSE,0,NA,2017-02-18 05:18:10,FALSE,NA,"832821490118717440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarryTheFantasy",251,TRUE,FALSE,NA,NA
"4883","RT @canaltn8: Los Simpson lo predijeron: Lady Gaga en el Medio Tiempo del #SuperBowl <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/xEa4NSBqQd",FALSE,0,NA,2017-02-18 05:18:08,FALSE,NA,"832821479284867073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jezlias_urcuyo",3,TRUE,FALSE,NA,NA
"4884","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:18:07,FALSE,NA,"832821477028290561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adrianadesala",805,TRUE,FALSE,NA,NA
"4885","Custom designed supportive IV Therapy for Lyme's Disease sufferers https://t.co/2z6uFEQrJm  #Lymes #pain… https://t.co/BKwd7HHU3u",FALSE,0,NA,2017-02-18 05:18:01,TRUE,NA,"832821450524520449",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socmediaimpact",0,FALSE,FALSE,NA,NA
"4886","RT @PopCrave: NFL have revealed that Lady Gaga's #SuperBowl Halftime Show is the most viewed musical event (across all platforms) in HISTOR…",FALSE,0,NA,2017-02-18 05:17:54,FALSE,NA,"832821420254253060",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LADYGAZALEA",925,TRUE,FALSE,NA,NA
"4887","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:17:45,FALSE,NA,"832821382845063168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimegaga15",805,TRUE,FALSE,NA,NA
"4888","RT @PopCrave: NFL have revealed that Lady Gaga's #SuperBowl Halftime Show is the most viewed musical event (across all platforms) in HISTOR…",FALSE,0,NA,2017-02-18 05:17:10,FALSE,NA,"832821237332180992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","G0DREGUI",925,TRUE,FALSE,NA,NA
"4889","RT @PopCrave: NFL have revealed that Lady Gaga's #SuperBowl Halftime Show is the most viewed musical event (across all platforms) in HISTOR…",FALSE,0,NA,2017-02-18 05:17:02,FALSE,NA,"832821204796923904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaurenxICA",925,TRUE,FALSE,NA,NA
"4890","RT @EW: Approximately 118 million viewers tuned in to watch Fox’s live broadcast of @ladygaga's #SuperBowl halftime show. https://t.co/xTqG…",FALSE,0,NA,2017-02-18 05:17:01,FALSE,NA,"832821198669090816",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","KampalaTV",89,TRUE,FALSE,NA,NA
"4891","RT @PopCrave: NFL have revealed that Lady Gaga's #SuperBowl Halftime Show is the most viewed musical event (across all platforms) in HISTOR…",FALSE,0,NA,2017-02-18 05:16:47,FALSE,NA,"832821139244142592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikoBaiko",925,TRUE,FALSE,NA,NA
"4892","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:16:41,FALSE,NA,"832821113235271680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WHITNEYH0UST0N",805,TRUE,FALSE,NA,NA
"4893","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 05:16:29,FALSE,NA,"832821065294442496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EditaaGC",64656,TRUE,FALSE,NA,NA
"4894","#Patriots #SuperBowl LI #Champions #NewEra #Hat https://t.co/RaTQBpqJLr",FALSE,2,NA,2017-02-18 05:16:21,FALSE,NA,"832821029160497152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mypatsfootball",0,FALSE,FALSE,NA,NA
"4895","RT @OHHMYGAGAcom: #NOTICIA Lady Gaga rompe el record de Katy Perry haciendo el dato de mayor audiencia del #SuperBowl en su historia<U+25B6><U+FE0F> http…",FALSE,0,NA,2017-02-18 05:16:06,FALSE,NA,"832820966510182400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","STOLLRAFA",97,TRUE,FALSE,NA,NA
"4896","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:15:50,FALSE,NA,"832820900810543104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tydemonster",805,TRUE,FALSE,NA,NA
"4897","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 05:15:32,FALSE,NA,"832820824356827138",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","georgi19943",64656,TRUE,FALSE,NA,NA
"4898","RT @EW: .@LadyGaga's halftime show is the most-watched across all platforms in #SuperBowl history. https://t.co/3IKtNfChqm https://t.co/iUj…",FALSE,0,NA,2017-02-18 05:15:25,FALSE,NA,"832820797248991232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kiwi4life13",463,TRUE,FALSE,NA,NA
"4899","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 05:15:22,FALSE,NA,"832820784041189377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlondraJb2",64656,TRUE,FALSE,NA,NA
"4900","RT @EventMarketer: From #VR Rides to Lounges to Customized Giveaways to #Drones, a Taste of the #Experiential Action from #SuperBowl https:…",FALSE,0,NA,2017-02-18 05:15:16,FALSE,NA,"832820758988595201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sidaura",1,TRUE,FALSE,NA,NA
"4901","RT @HomoNoBro: Lady Gaga's #SuperBowl Performance was the Most-Watched Musical Performance in HISTORY.
+ Most-Watched #HalfTimeShow &amp; 2nd B…",FALSE,0,NA,2017-02-18 05:15:09,FALSE,NA,"832820729389342720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimegaga15",45,TRUE,FALSE,NA,NA
"4902","RT @tastemade: About a million reasons to love @ladygaga right now. #SuperBowl #halftimeshow #pancakeart @drdancake https://t.co/YFb4Dy9FOe",FALSE,0,NA,2017-02-18 05:15:07,FALSE,NA,"832820721432797185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pan_Fauno",2994,TRUE,FALSE,NA,NA
"4903","Custom designed supportive IV Therapy for Lyme's Disease sufferers https://t.co/tNAQKYJlYE  #Lymes #pain… https://t.co/VXVF037ZY9",FALSE,0,NA,2017-02-18 05:15:01,TRUE,NA,"832820695352619008",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialprnews",0,FALSE,FALSE,NA,NA
"4904","RT @dannymcgowan: Chicago Restaurant Week at LUX BAR contact Dan@mcgowan.xyz #restaurant #chicago #wine #food #consultant #chef #superbowl…",FALSE,0,NA,2017-02-18 05:14:48,FALSE,NA,"832820641309016064",NA,"<a href=""https://github.com/"" rel=""nofollow"">EPO Automate</a>","EnterPlayer1",6,TRUE,FALSE,NA,NA
"4905","RT @PopCrave: NFL have revealed that Lady Gaga's #SuperBowl Halftime Show is the most viewed musical event (across all platforms) in HISTOR…",FALSE,0,NA,2017-02-18 05:14:34,FALSE,NA,"832820580516720640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MToreeh",925,TRUE,FALSE,NA,NA
"4906","#NFL #MVP 2005 Bowman Chrome #AaronRodgers Bronze Ref Auto #/50 BGS 9 Autograph https://t.co/Kybqlg25XU #SuperBowl… https://t.co/RfwMSHzGlJ",FALSE,0,NA,2017-02-18 05:14:12,TRUE,NA,"832820490771181568",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Myong_Wisley",0,FALSE,FALSE,NA,NA
"4907","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 05:14:04,FALSE,NA,"832820455551680513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GiinaSwagBieber",64656,TRUE,FALSE,NA,NA
"4908","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:13:48,FALSE,NA,"832820387935170562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whosgaga",805,TRUE,FALSE,NA,NA
"4909","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:13:45,FALSE,NA,"832820376757493760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_MarianitaOcejo",805,TRUE,FALSE,NA,NA
"4910","Custom designed supportive IV Therapy for Lyme's Disease sufferers https://t.co/8hfrRqVH6E  #Lymes #pain… https://t.co/b83vemnw0F",FALSE,0,NA,2017-02-18 05:13:01,TRUE,NA,"832820190849204224",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialstartnow",0,FALSE,FALSE,NA,NA
"4911","RT @MJS_LLC: Check Out Our ""Desperate Command"" Teaser Trailer #3 and Go To Our #Crowdfunding #Film Campaign. #movies #Superbowl https://t.c…",FALSE,0,NA,2017-02-18 05:12:58,FALSE,NA,"832820178324856832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EAE_LLC",5,TRUE,FALSE,NA,NA
"4912","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-18 05:12:52,FALSE,NA,"832820155180736512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yiyexinyeye15",64656,TRUE,FALSE,NA,NA
"4913","RT @EW: Approximately 118 million viewers tuned in to watch Fox’s live broadcast of @ladygaga's #SuperBowl halftime show. https://t.co/xTqG…",FALSE,0,NA,2017-02-18 05:12:52,FALSE,NA,"832820154274680833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HausDeJudas",89,TRUE,FALSE,NA,NA
"4914","RT @MJS_LLC: ""Desperate Command"", a @MJS_LLC Production.  Check Out Our Film Funding Campaign and PLEASE SUPPORT US. #Superbowl https://t.c…",FALSE,0,NA,2017-02-18 05:12:51,FALSE,NA,"832820149501652993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EAE_LLC",6,TRUE,FALSE,NA,NA
"4915","RT @traeapp: Great #AnheuserBusch commercial. Use @traeapp to keep logs of your designs. #SuperBowl https://t.co/MkP5J7YQRx",FALSE,0,NA,2017-02-18 05:12:47,FALSE,NA,"832820134834294784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","live360vr",27,TRUE,FALSE,NA,NA
"4916","RT @ChicasJoanne: La NFL confirma que el halftime show de Lady Gaga en el #SuperBowl es el más visto de la historia. https://t.co/bTc66Ux3Rf",FALSE,0,NA,2017-02-18 05:12:43,FALSE,NA,"832820114928070656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meadmiraz",33,TRUE,FALSE,NA,NA
"4917","RT @MJS_LLC: Check Out Our ""Desperate Command"" Original Trailer and then Go To Our #Crowdfunding Campaign. #film #Superbowl https://t.co/ti…",FALSE,0,NA,2017-02-18 05:12:39,FALSE,NA,"832820099849424896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EAE_LLC",6,TRUE,FALSE,NA,NA
"4918","#gop #trump #impeach #putin #thedonald #usapoli #cnn #fox #melania #superbowl https://t.co/fP0q7Zyvnp",FALSE,6,NA,2017-02-18 05:12:20,FALSE,NA,"832820021978071041",NA,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>","trumputinpuppet",3,FALSE,FALSE,NA,NA
"4919","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:12:18,FALSE,NA,"832820010137456640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bathoblitz",805,TRUE,FALSE,NA,NA
"4920","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:12:14,FALSE,NA,"832819994929090563",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","still_brave",805,TRUE,FALSE,NA,NA
"4921","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:12:14,FALSE,NA,"832819992982908929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gucciiero",805,TRUE,FALSE,NA,NA
"4922","RT @dada_88: Medusa y Cruella discuten sobre la presentación de #ladygaga  en el #superbowl  ¿Ustedes de qué lado están? RT! (inspirado en…",FALSE,0,NA,2017-02-18 05:12:02,FALSE,NA,"832819944941355008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leah_alm",765,TRUE,FALSE,NA,NA
"4923","Custom designed supportive IV Therapy for Lyme's Disease sufferers https://t.co/BDDjEyW6SR  #Lymes #pain… https://t.co/zR9l1enBAi",FALSE,0,NA,2017-02-18 05:12:01,TRUE,NA,"832819940470247424",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialirnews",0,FALSE,FALSE,NA,NA
"4924","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:11:54,FALSE,NA,"832819910086647808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woshhy",805,TRUE,FALSE,NA,NA
"4925","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:11:51,FALSE,NA,"832819899122724867",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moistureboi",805,TRUE,FALSE,NA,NA
"4926","RT @AlanThePrince: The NFL reports that with +150M viewers, Lady Gaga's #SuperBowl Halftime Show was the most watched musical performance i…",FALSE,0,NA,2017-02-18 05:11:44,FALSE,NA,"832819868495863808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamvlademir",93,TRUE,FALSE,NA,NA
"4927","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:11:28,FALSE,NA,"832819801965940736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juniiorsr",805,TRUE,FALSE,NA,NA
"4928","RT @gagadaily: .@LadyGaga's #SuperBowl Halftime show is officially the most watched musical event IN HISTORY! https://t.co/WQpWAFL7XW",FALSE,0,NA,2017-02-18 05:11:21,FALSE,NA,"832819772320522240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","arttpopsus",805,TRUE,FALSE,NA,NA
"4929","RT @NYGiantsNews91: Eli is still the only QB to beat Belichick and Brady in the #SuperBowl #GiantsPride",FALSE,0,NA,2017-02-18 05:10:58,FALSE,NA,"832819674790379520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NJGiants5",69,TRUE,FALSE,NA,NA
"4930","RT @djyannickyan: https://t.co/q2o5riufo9

#Cahuzac
#SuperBowl
#OMPSG
#Piquemal
#TeamOM
#Beyoncé
#BrunoMars
#Hassen
#DerekFisher
#Cannes201…",FALSE,0,NA,2017-02-18 05:10:54,FALSE,NA,"832819657765748736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djyannickyan",16,TRUE,FALSE,NA,NA
"4931","RT @djyannickyan: https://t.co/q2o5riufo9

#LesTuche2
#Capital
#SuperBowl
#LeDivan
#mysocialgalaxy
#BigFloEtOliSurSkyrock
#MardiGras
#TeamO…",FALSE,0,NA,2017-02-18 05:10:50,FALSE,NA,"832819644394250241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djyannickyan",13,TRUE,FALSE,NA,NA
"4932","RT @OnlyInBOS: Tom Brady has a countdown clock to the next #SuperBowl in his personal gym: https://t.co/V4AOAu3Ir1 https://t.co/mSy5I2jem8",FALSE,0,NA,2017-02-18 05:10:36,FALSE,NA,"832819582440206337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LustOfMClothing",170,TRUE,FALSE,NA,NA
"4933","RT @EW: Approximately 118 million viewers tuned in to watch Fox’s live broadcast of @ladygaga's #SuperBowl halftime show. https://t.co/xTqG…",FALSE,0,NA,2017-02-18 05:10:20,FALSE,NA,"832819518653206528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","selenudo",89,TRUE,FALSE,NA,NA
